"table_name","column_name","data_type","column_default","is_nullable","character_maximum_length","numeric_precision","numeric_scale","table_description","column_description"
cap_structure,id,integer,nextval('affinity_gaming.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('affinity_gaming.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('affinity_gaming.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('affinity_gaming.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('affinity_gaming.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('affinity_gaming.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('affinity_gaming.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('affinity_gaming.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('unimed.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('unimed.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('unimed.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('unimed.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('unimed.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('unimed.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('unimed.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('unimed.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('unimed.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('pink_taco.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('pink_taco.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('pink_taco.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('pink_taco.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('pink_taco.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('pink_taco.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('pink_taco.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('pink_taco.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('pink_taco.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('pink_taco.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('pink_taco.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('pink_taco.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('pink_taco.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('pink_taco.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('pink_taco.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('pink_taco.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('pink_taco.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,id,integer,nextval('pink_taco.cap_structure_id_seq'::regclass),NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,company_id,integer,,NO,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,year,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,month,integer,,YES,,32,0,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,type,character varying,,NO,,,,,
cap_structure,maturity,date,,YES,,,,,
cap_structure,maturity,date,,YES,,,,,
cap_structure,maturity,date,,YES,,,,,
cap_structure,maturity,date,,YES,,,,,
cap_structure,maturity,date,,YES,,,,,
cap_structure,maturity,date,,YES,,,,,
cap_structure,maturity,date,,YES,,,,,
cap_structure,maturity,date,,YES,,,,,
cap_structure,maturity,date,,YES,,,,,
